cohort,TOT,AB,MFH,SFH,TH
1642,31.86141330967542,26.090733797333478,16.367457471484716,49.77203347122635,33.7616914215136
1643,31.86055907415162,26.08987943752136,16.36626580701641,49.77186716197809,33.76062153519186
1644,31.85981873639275,26.08913899153859,16.365233031143877,49.77172302729626,33.75969430037967
1645,31.859192296392543,26.08851245936845,16.364359143867123,49.77160106718087,33.758909717077046
1646,31.858679754144312,26.087999840993184,16.363644145186136,49.77150128163192,33.75826778528399
1647,31.85828110964099,26.08760113639388,16.363088035100926,49.77142367064939,33.757768505000506
1648,31.857996362875028,26.08731634555044,16.36269081361149,49.77136823423331,33.757411876226584
1649,31.85782551383839,26.087145468441484,16.362452480717828,49.77133497238365,33.757197898962225
1650,31.857768562522566,26.087088505044257,16.362373036419942,49.771323885100436,33.75712657320743
1651,31.85782550891845,26.087145455334557,16.362452480717828,49.771334972383656,33.7571978989622
1652,31.857996353016407,26.087316319286646,16.362690813611493,49.77136823423331,33.757411876226534
1653,31.85828109480614,26.087601096873122,16.363088035100926,49.771423670649405,33.75776850500044
1654,31.858679734276762,26.087999788064877,16.363644145186136,49.77150128163193,33.75826778528391
1655,31.859192271416585,26.088512392830886,16.364359143867116,49.77160106718086,33.75890971707693
1656,31.859818706213304,26.089138911138214,16.365233031143873,49.77172302729626,33.75969430037952
1657,31.860559038653744,26.089879342951775,16.366265807016408,49.77186716197809,33.76062153519168
1658,31.8614132687239,26.090733688234256,16.36745747148471,49.772033471226344,33.76169142151341
1659,31.862381396408907,26.091701946945967,16.368808024548787,49.77222195504105,33.7629039593447
1660,31.863463421692916,26.092784119044698,16.370317466208643,49.772432613422176,33.76425914868555
1661,31.864659344559083,26.093980204485504,16.37198579646427,49.77266544636974,33.76575698953596
1662,31.865969164989508,26.09529020322064,16.373813015315676,49.772920453883735,33.767397481895934
1663,31.867392882965117,26.09671411519924,16.375799122762846,49.77319763596418,33.76918062576547
1664,31.86893049846563,26.09825194036723,16.377944118805793,49.77349699261104,33.77110642114458
1665,31.870582011469487,26.099903678667086,16.380248003444517,49.773818523824346,33.77317486803324
1666,31.872347421953737,26.101669330037605,16.382710776679012,49.77416222960408,33.775385966431465
